ID,Name,Artists,Streams,S.Week,BB.Week
21928,In Case You Didn't Know,Brett Young,1377266,2017-08-11,2017-08-12
21929,Audi.,Smokepurpp,1372639,2017-08-11,2017-08-12
21930,Myself,NAV,1371052,2017-08-11,2017-08-12
21931,You Was Right,Lil Uzi Vert,1357943,2017-08-11,2017-08-12
21932,Tone It Down,Gucci Mane,1352117,2017-08-11,2017-08-12
21933,Saved,Khalid,1349173,2017-08-11,2017-08-12
21934,I Feel It Coming,The Weeknd,1347704,2017-08-11,2017-08-12
21935,911 / Mr. Lonely,"Tyler, The Creator",1345554,2017-08-11,2017-08-12
21936,Castle on the Hill,Ed Sheeran,1316695,2017-08-11,2017-08-12
21937,Two High,Moon Taxi,1314286,2017-08-11,2017-08-12
21938,24K Magic,Bruno Mars,1313756,2017-08-11,2017-08-12
21939,Reminder,The Weeknd,1311828,2017-08-11,2017-08-12
21940,Paris,The Chainsmokers,1300989,2017-08-11,2017-08-12
21941,Starving,Hailee Steinfeld,1300377,2017-08-11,2017-08-12
21942,Marmalade,Macklemore,1299995,2017-08-11,2017-08-12
21943,Black Beatles,Rae Sremmurd,1278804,2017-08-11,2017-08-12
21944,Low Life,Future,1278617,2017-08-11,2017-08-12
21945,Horses,"PnB Rock, Kodak Black, A Boogie Wit da Hoodie",1267572,2017-08-11,2017-08-12
21946,8TEEN,Khalid,1266128,2017-08-11,2017-08-12
21947,Sign of the Times,Harry Styles,1262290,2017-08-11,2017-08-12
21948,The Night We Met,Lord Huron,1259034,2017-08-11,2017-08-12
21949,Don't Let Me Down,The Chainsmokers,1242420,2017-08-11,2017-08-12
21950,Exchange,Bryson Tiller,1234256,2017-08-11,2017-08-12
21951,A$AP Ferg,NAV,1233231,2017-08-11,2017-08-12
21952,From The D To The A,Tee Grizzley,1231589,2017-08-11,2017-08-12
21953,Don't,Bryson Tiller,1216021,2017-08-11,2017-08-12
21954,Crew,GoldLink,1213437,2017-08-11,2017-08-12
21955,Symphony,Clean Bandit,1211328,2017-08-11,2017-08-12
21956,Do I Make You Wanna,Billy Currington,1210560,2017-08-11,2017-08-12
21957,Some Way,NAV,1205930,2017-08-11,2017-08-12
21958,No Heart,21 Savage,1196532,2017-08-11,2017-08-12
21959,No Such Thing as a Broken Heart,Old Dominion,1190931,2017-08-11,2017-08-12
21960,Till I Collapse,Eminem,1187714,2017-08-11,2017-08-12
21961,Run Me Dry,Bryson Tiller,1182809,2017-08-11,2017-08-12
21962,Hymn,Kesha,1155100,2017-08-11,2017-08-12
21963,Moves,Big Sean,1152746,2017-08-11,2017-08-12
21964,Heavy,Linkin Park,1151854,2017-08-11,2017-08-12
21965,Stop Smoking Black & Milds,Ugly God,1142431,2017-08-11,2017-08-12
21966,Up,NAV,1140423,2017-08-11,2017-08-12
21967,No Flockin,Kodak Black,1138467,2017-08-11,2017-08-12
21968,Weak,AJR,1137789,2017-08-11,2017-08-12
21969,Chill Bill,Rob $tone,1134368,2017-08-11,2017-08-12
21970,Me Rehúso,Danny Ocean,1130012,2017-08-11,2017-08-12
21971,Selfish,PnB Rock,1129428,2017-08-11,2017-08-12
21972,Everybody,Logic,1129388,2017-08-11,2017-08-12
21973,Somethin' I'm Good At,Brett Eldredge,1127929,2017-08-11,2017-08-12
21974,Sway,NexXthursday,1126527,2017-08-11,2017-08-12
21975,Love On The Brain,Rihanna,1125974,2017-08-11,2017-08-12
21976,Gassed Up,Nebu Kiniza,1114919,2017-08-11,2017-08-12
21977,You Da Baddest,Future,1113217,2017-08-11,2017-08-12
21978,"How Far I'll Go - From ""Moana""",Alessia Cara,1110117,2017-08-11,2017-08-12
21979,H.O.L.Y.,Florida Georgia Line,1109430,2017-08-11,2017-08-12
21980,Hometown Girl,Josh Turner,1105870,2017-08-11,2017-08-12
21981,Whatever You Need,Meek Mill,1099618,2017-08-11,2017-08-12
21982,Nobody Else But You,Trey Songz,1099482,2017-08-11,2017-08-12
21983,Get Right Witcha,Migos,1094908,2017-08-11,2017-08-12
21984,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1092524,2017-08-11,2017-08-12
21985,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1088885,2017-08-11,2017-08-12
21986,Galway Girl,Ed Sheeran,1088423,2017-08-11,2017-08-12
21987,Skateboard P,MadeinTYO,1087206,2017-08-11,2017-08-12
21988,Water,Ugly God,1082701,2017-08-11,2017-08-12
21989,Perfect,Ed Sheeran,1082414,2017-08-11,2017-08-12
21990,Flatliner,Cole Swindell,1080507,2017-08-11,2017-08-12
21991,Heathens,twenty one pilots,1079351,2017-08-11,2017-08-12
21992,In the End,Linkin Park,1071931,2017-08-11,2017-08-12
21993,Ahora Dice,Chris Jeday,1068478,2017-08-11,2017-08-12
21994,Patty Cake,Kodak Black,1062207,2017-08-11,2017-08-12
21995,rockstar,Post Malone,14319785,2017-11-24,2017-11-25
21996,Gucci Gang,Lil Pump,10128276,2017-11-24,2017-11-25
21997,I Fall Apart,Post Malone,7633134,2017-11-24,2017-11-25
21998,Havana,Camila Cabello,6743611,2017-11-24,2017-11-25
21999,No Limit,G-Eazy,6592238,2017-11-24,2017-11-25
22000,Bank Account,21 Savage,6343725,2017-11-24,2017-11-25
22001,Too Good At Goodbyes,Sam Smith,6277980,2017-11-24,2017-11-25
22002,Ric Flair Drip (& Metro Boomin),Offset,6146139,2017-11-24,2017-11-25
22003,Plain Jane,A$AP Ferg,6105720,2017-11-24,2017-11-25
22004,Candy Paint,Post Malone,6055899,2017-11-24,2017-11-25
22005,1-800-273-8255,Logic,5955285,2017-11-24,2017-11-25
22006,Wolves,Selena Gomez,5513372,2017-11-24,2017-11-25
22007,XO TOUR Llif3,Lil Uzi Vert,5413872,2017-11-24,2017-11-25
22008,MotorSport,Migos,5366998,2017-11-24,2017-11-25
22009,Young Dumb & Broke,Khalid,5343003,2017-11-24,2017-11-25
22010,Perfect,Ed Sheeran,5286723,2017-11-24,2017-11-25
22011,What Lovers Do,Maroon 5,5185653,2017-11-24,2017-11-25
22012,Bodak Yellow,Cardi B,5074715,2017-11-24,2017-11-25
22013,Let You Down,NF,5031194,2017-11-24,2017-11-25
22014,Congratulations,Post Malone,4784927,2017-11-24,2017-11-25
22015,I Get The Bag,Gucci Mane,4783776,2017-11-24,2017-11-25
22016,New Rules,Dua Lipa,4634645,2017-11-24,2017-11-25
22017,Silence,Marshmello,4348222,2017-11-24,2017-11-25
22018,Meant to Be,Bebe Rexha,4336848,2017-11-24,2017-11-25
22019,Let Me Go,"Hailee Steinfeld, Alesso, Florida Georgia Line, watt",4176062,2017-11-24,2017-11-25
22020,Bad At Love,Halsey,4159579,2017-11-24,2017-11-25
22021,HUMBLE.,Kendrick Lamar,4147507,2017-11-24,2017-11-25
22022,Ghostface Killers,21 Savage,4147465,2017-11-24,2017-11-25
22023,Unforgettable,French Montana,3951631,2017-11-24,2017-11-25
22024,Sorry Not Sorry,Demi Lovato,3907665,2017-11-24,2017-11-25
22025,BUTTERFLY EFFECT,Travis Scott,3838752,2017-11-24,2017-11-25
22026,Betrayed,Lil Xan,3765322,2017-11-24,2017-11-25
22027,Jocelyn Flores,XXXTENTACION,3720578,2017-11-24,2017-11-25
22028,Roll In Peace,Kodak Black,3713981,2017-11-24,2017-11-25
22029,goosebumps,Travis Scott,3701926,2017-11-24,2017-11-25
22030,Thunder,Imagine Dragons,3677318,2017-11-24,2017-11-25
16841,The Way Life Goes,Lil Uzi Vert,2928490,2018-01-05,2018-01-06
22032,Location,Khalid,3451127,2017-11-24,2017-11-25
22033,Fuck Love,XXXTENTACION,3448656,2017-11-24,2017-11-25
22034,PICK IT UP,Famous Dex,3423570,2017-11-24,2017-11-25
22035,LOVE.,Kendrick Lamar,3411693,2017-11-24,2017-11-25
22036,Drowning,A Boogie Wit da Hoodie,3357020,2017-11-24,2017-11-25
22037,Wanted You,NAV,3356130,2017-11-24,2017-11-25
22038,How Long,Charlie Puth,3306131,2017-11-24,2017-11-25
22039,Slippery,Migos,3294754,2017-11-24,2017-11-25
22040,Walk On Water,Eminem,3286315,2017-11-24,2017-11-25
22041,Rake It Up,Yo Gotti,3250496,2017-11-24,2017-11-25
22042,Feel It Still,Portugal. The Man,3181058,2017-11-24,2017-11-25
22043,Dusk Till Dawn - Radio Edit,ZAYN,3084271,2017-11-24,2017-11-25
22044,Havana - Remix,Camila Cabello,2813827,2017-11-24,2017-11-25
22045,Go Flex,Post Malone,2804246,2017-11-24,2017-11-25
22046,Échame La Culpa,Luis Fonsi,2710285,2017-11-24,2017-11-25
22047,The Race,21 Savage,2559332,2017-11-24,2017-11-25
22048,Rubbin Off The Paint,YBN Nahmir,2554432,2017-11-24,2017-11-25
22049,Believer,Imagine Dragons,2532505,2017-11-24,2017-11-25
22051,Save That Shit,Lil Peep,2461038,2017-11-24,2017-11-25
22052,All I Want for Christmas Is You,Mariah Carey,2443743,2017-11-24,2017-11-25
22053,Magnolia,Playboi Carti,2373256,2017-11-24,2017-11-25
22054,Relationship,Young Thug,2356579,2017-11-24,2017-11-25
22055,Shape of You,Ed Sheeran,2340603,2017-11-24,2017-11-25
22056,DNA.,Kendrick Lamar,2330834,2017-11-24,2017-11-25
22057,Redbone,Childish Gambino,2304793,2017-11-24,2017-11-25
22058,Pray,Sam Smith,2293791,2017-11-24,2017-11-25
22059,Sauce It Up,Lil Uzi Vert,2290918,2017-11-24,2017-11-25
18642,The Way Life Goes,Lil Uzi Vert,3090793,2018-01-12,2018-01-13
22061,Body Like A Back Road,Sam Hunt,2285379,2017-11-24,2017-11-25
22062,White Iverson,Post Malone,2281206,2017-11-24,2017-11-25
22063,Wait,Maroon 5,2279605,2017-11-24,2017-11-25
22064,GUMMO,6ix9ine,2242150,2017-11-24,2017-11-25
22065,Attention,Charlie Puth,2230084,2017-11-24,2017-11-25
22066,Love Galore,SZA,2220319,2017-11-24,2017-11-25
22067,Mask Off,Future,2213669,2017-11-24,2017-11-25
22068,Sky Walker,Miguel,2177485,2017-11-24,2017-11-25
22069,Stargazing,Kygo,2173201,2017-11-24,2017-11-25
22070,Transportin',Kodak Black,2171711,2017-11-24,2017-11-25
22071,I Miss You,Clean Bandit,2166207,2017-11-24,2017-11-25
22072,...Ready For It?,Taylor Swift,2166079,2017-11-24,2017-11-25
22073,Despacito - Remix,Luis Fonsi,2109049,2017-11-24,2017-11-25
22074,It's A Vibe,2 Chainz,2105622,2017-11-24,2017-11-25
22075,Look What You Made Me Do,Taylor Swift,2100645,2017-11-24,2017-11-25
22076,Losin Control,Russ,2072304,2017-11-24,2017-11-25
22077,Pills & Automobiles,Chris Brown,2065343,2017-11-24,2017-11-25
22078,Everybody Dies In Their Nightmares,XXXTENTACION,2015620,2017-11-24,2017-11-25
22079,Slow Hands,Niall Horan,1952057,2017-11-24,2017-11-25
22080,I'm the One,DJ Khaled,1948982,2017-11-24,2017-11-25
22081,Good Old Days,Macklemore,1932537,2017-11-24,2017-11-25
22082,Say You Won't Let Go,James Arthur,1929054,2017-11-24,2017-11-25
22083,Glorious,Macklemore,1926222,2017-11-24,2017-11-25
22084,Strip That Down,Liam Payne,1915414,2017-11-24,2017-11-25
22085,Praying,Kesha,1900121,2017-11-24,2017-11-25
22086,Bad and Boujee,Migos,1886622,2017-11-24,2017-11-25
22087,iSpy,KYLE,1885485,2017-11-24,2017-11-25
22088,New Freezer,Rich The Kid,1858229,2017-11-24,2017-11-25
22089,Benz Truck - гелик,Lil Peep,1846302,2017-11-24,2017-11-25
22090,Homemade Dynamite - REMIX,Lorde,1844451,2017-11-24,2017-11-25
22091,Lonely Together,Avicii,1843751,2017-11-24,2017-11-25
22092,What Ifs,Kane Brown,1839117,2017-11-24,2017-11-25
22093,Tunnel Vision,Kodak Black,1839072,2017-11-24,2017-11-25
22094,wokeuplikethis*,Playboi Carti,1836882,2017-11-24,2017-11-25
22095,The Weekend,SZA,1820994,2017-11-24,2017-11-25
22096,I Like Me Better,Lauv,1809695,2017-11-24,2017-11-25
22097,That's What I Like,Bruno Mars,1803378,2017-11-24,2017-11-25
22098,LOYALTY.,Kendrick Lamar,1794866,2017-11-24,2017-11-25
22099,Wild Thoughts,DJ Khaled,1783269,2017-11-24,2017-11-25
22100,Patek Water,Future,1761191,2017-11-24,2017-11-25
22101,What About Us,P!nk,1742732,2017-11-24,2017-11-25
22102,Bounce Back,Big Sean,1739061,2017-11-24,2017-11-25
22104,Look At Me!,XXXTENTACION,1731135,2017-11-24,2017-11-25
22105,Unforgettable,Thomas Rhett,1721104,2017-11-24,2017-11-25
22106,Passionfruit,Drake,1712371,2017-11-24,2017-11-25
22107,Rap Saved Me,21 Savage,1704499,2017-11-24,2017-11-25
22108,T-Shirt,Migos,1704258,2017-11-24,2017-11-25
22109,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,1703939,2017-11-24,2017-11-25
22110,Crew,GoldLink,1686036,2017-11-24,2017-11-25
22111,Boss,Lil Pump,1683513,2017-11-24,2017-11-25
22112,Awful Things,Lil Peep,1670309,2017-11-24,2017-11-25
22113,beibs in the trap,Travis Scott,1648182,2017-11-24,2017-11-25
22114,20 Min,Lil Uzi Vert,1644108,2017-11-24,2017-11-25
22115,Feels Great,Cheat Codes,1639047,2017-11-24,2017-11-25
12055,The Way Life Goes,Lil Uzi Vert,2914479,2018-01-19,2018-01-20
22117,No Role Modelz,J. Cole,1632002,2017-11-24,2017-11-25
22118,Lemon,N.E.R.D,1621787,2017-11-24,2017-11-25
22119,Gorgeous,Taylor Swift,1603861,2017-11-24,2017-11-25
22120,New,Daya,1600630,2017-11-24,2017-11-25
22121,Tip Toe,Jason Derulo,1597225,2017-11-24,2017-11-25
22122,Breakfast,Jaden,1575573,2017-11-24,2017-11-25
22123,PRBLMS,6LACK,1575533,2017-11-24,2017-11-25
22124,There's Nothing Holdin' Me Back,Shawn Mendes,1573581,2017-11-24,2017-11-25
22125,The Beautiful & Damned,G-Eazy,1572270,2017-11-24,2017-11-25
22126,Call It What You Want,Taylor Swift,1565561,2017-11-24,2017-11-25
22127,First Day Out,Tee Grizzley,1561522,2017-11-24,2017-11-25
22128,Pull Up N Wreck (With Metro Boomin),Big Sean,1553397,2017-11-24,2017-11-25
22129,Too Much To Ask,Niall Horan,1552541,2017-11-24,2017-11-25
22130,Starboy,The Weeknd,1539080,2017-11-24,2017-11-25
22131,Swang,Rae Sremmurd,1525326,2017-11-24,2017-11-25
22132,X,21 Savage,1514894,2017-11-24,2017-11-25
22133,Something Just Like This,The Chainsmokers,1510568,2017-11-24,2017-11-25
22134,Closer,The Chainsmokers,1500181,2017-11-24,2017-11-25
22135,4:00 AM,2 Chainz,1498207,2017-11-24,2017-11-25
22136,Se Preparó,Ozuna,1495121,2017-11-24,2017-11-25
22138,My Choppa Hate Niggas,21 Savage,1488600,2017-11-24,2017-11-25
22139,Perplexing Pegasus,Rae Sremmurd,1484967,2017-11-24,2017-11-25
22140,Lovin',PnB Rock,1479856,2017-11-24,2017-11-25
22141,When It Rains It Pours,Luke Combs,1478640,2017-11-24,2017-11-25
22142,Money Longer,Lil Uzi Vert,1477760,2017-11-24,2017-11-25
22143,In Case You Didn't Know,Brett Young,1477114,2017-11-24,2017-11-25
22144,No Option,Post Malone,1472462,2017-11-24,2017-11-25
22145,Fake Love,Drake,1465239,2017-11-24,2017-11-25
22146,Caroline,Aminé,1463494,2017-11-24,2017-11-25
22147,Broccoli,DRAM,1460955,2017-11-24,2017-11-25
22148,Myself,NAV,1452574,2017-11-24,2017-11-25
22149,Questions,Chris Brown,1449419,2017-11-24,2017-11-25
22150,What They Want,Russ,1445185,2017-11-24,2017-11-25
22151,Issues,Julia Michaels,1439061,2017-11-24,2017-11-25
22152,It's the Most Wonderful Time of the Year,Andy Williams,1437540,2017-11-24,2017-11-25
22153,Ex Calling,6LACK,1433928,2017-11-24,2017-11-25
22154,Stranger Things,Kygo,1429318,2017-11-24,2017-11-25
22155,Now Or Never,Halsey,1427038,2017-11-24,2017-11-25
22156,D Rose,Lil Pump,1425703,2017-11-24,2017-11-25
22157,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1425268,2017-11-24,2017-11-25
22158,Greatest Love Story,LANCO,1395180,2017-11-24,2017-11-25
22159,Don't,Bryson Tiller,1391779,2017-11-24,2017-11-25
22160,Last Christmas,Wham!,1385666,2017-11-24,2017-11-25
22161,Die For You,The Weeknd,1385483,2017-11-24,2017-11-25
22162,Darkside,"Ty Dolla $ign, Future",1383505,2017-11-24,2017-11-25
22163,Exchange,Bryson Tiller,1383447,2017-11-24,2017-11-25
22164,From The D To The A,Tee Grizzley,1382022,2017-11-24,2017-11-25
22165,All Falls Down,Alan Walker,1379352,2017-11-24,2017-11-25
22166,Stay,"Zedd, Alessia Cara",1375865,2017-11-24,2017-11-25
22167,Portland,Drake,1370478,2017-11-24,2017-11-25
22168,Skir Skirr,Lil Uzi Vert,1370292,2017-11-24,2017-11-25
22169,Both,Gucci Mane,1364196,2017-11-24,2017-11-25
22170,Love Scars,Trippie Redd,1354864,2017-11-24,2017-11-25
22171,Heartache On The Dance Floor,Jon Pardi,1351557,2017-11-24,2017-11-25
22172,No Problem,Chance the Rapper,1350738,2017-11-24,2017-11-25
22173,No Complaints,Metro Boomin,1350141,2017-11-24,2017-11-25
22174,Man's Not Hot,Big Shaq,1347267,2017-11-24,2017-11-25
22175,Mayores,Becky G,1346470,2017-11-24,2017-11-25
22176,One Dance,Drake,1345740,2017-11-24,2017-11-25
22177,Everyday We Lit,YFN Lucci,1342857,2017-11-24,2017-11-25
22178,Craving You,Thomas Rhett,1334046,2017-11-24,2017-11-25
22179,Friends,"Justin Bieber, BloodPop®",1332313,2017-11-24,2017-11-25
22180,No Smoke,YoungBoy Never Broke Again,1328461,2017-11-24,2017-11-25
22181,Bust Down,Trippie Redd,1323540,2017-11-24,2017-11-25
22182,Till I Collapse,Eminem,1310592,2017-11-24,2017-11-25
22183,Horses,"PnB Rock, Kodak Black, A Boogie Wit da Hoodie",1296419,2017-11-24,2017-11-25
22184,pick up the phone,Young Thug,1293460,2017-11-24,2017-11-25
22185,Jingle Bell Rock,Anita Kerr Singers,1289178,2017-11-24,2017-11-25
22186,Slide,Calvin Harris,1282275,2017-11-24,2017-11-25
22187,Curve,Gucci Mane,1277750,2017-11-24,2017-11-25
22188,Flex Like Ouu,Lil Pump,1275357,2017-11-24,2017-11-25
22189,Most Girls,Hailee Steinfeld,1269108,2017-11-24,2017-11-25
22190,Saved,Khalid,1264427,2017-11-24,2017-11-25
22191,A Different Way,"DJ Snake, Lauv",1261880,2017-11-24,2017-11-25
22192,Bedroom Floor,Liam Payne,1257787,2017-11-24,2017-11-25
22193,Beamer Boy,Lil Peep,1256663,2017-11-24,2017-11-25
22194,Rolex,"Ayo, Teo",1254120,2017-11-24,2017-11-25
22395,Lucky You,Eminem,16130274,2018-09-07,2018-09-08
22396,The Ringer,Eminem,13944284,2018-09-07,2018-09-08
22397,SICKO MODE,Travis Scott,11118794,2018-09-07,2018-09-08
22398,FEFE,6ix9ine,10603298,2018-09-07,2018-09-08
22399,Greatest,Eminem,9812954,2018-09-07,2018-09-08
22400,Lucid Dreams,Juice WRLD,9641186,2018-09-07,2018-09-08
22401,Not Alike,Eminem,9479444,2018-09-07,2018-09-08
22402,In My Feelings,Drake,9134112,2018-09-07,2018-09-08
22403,Fall,Eminem,8469028,2018-09-07,2018-09-08
22404,Kamikaze,Eminem,8294185,2018-09-07,2018-09-08
22405,Normal,Eminem,7420441,2018-09-07,2018-09-08
22406,Nonstop,Drake,7083541,2018-09-07,2018-09-08
22407,SAD!,XXXTENTACION,7012210,2018-09-07,2018-09-08
22408,Stepping Stone,Eminem,6779265,2018-09-07,2018-09-08
22409,Taste,Tyga,6769737,2018-09-07,2018-09-08
22410,Moonlight,XXXTENTACION,6542875,2018-09-07,2018-09-08
22411,Eastside,"benny blanco, Halsey, Khalid",6367575,2018-09-07,2018-09-08
22412,Happier,Marshmello,6295610,2018-09-07,2018-09-08
22413,Paul - Skit,Paul Rosenberg,6191558,2018-09-07,2018-09-08
22414,Better Now,Post Malone,5918752,2018-09-07,2018-09-08
22415,Venom - Music From The Motion Picture,Eminem,5823698,2018-09-07,2018-09-08
22416,Yes Indeed,Lil Baby,5706242,2018-09-07,2018-09-08
22417,Breathin,Ariana Grande,5557743,2018-09-07,2018-09-08
22418,I Like It,Cardi B,5542219,2018-09-07,2018-09-08
22419,God Is A Woman,Ariana Grande,5483992,2018-09-07,2018-09-08
22420,Good Guy,Eminem,5461149,2018-09-07,2018-09-08
22421,Em Calls Paul - Skit,Eminem,5415229,2018-09-07,2018-09-08
22422,STARGAZING,Travis Scott,5309144,2018-09-07,2018-09-08
22423,Nice Guy,"Eminem, Jessie Reyez",5261257,2018-09-07,2018-09-08
22424,No Brainer,DJ Khaled,5242623,2018-09-07,2018-09-08
22425,Girls Like You,Maroon 5,5024413,2018-09-07,2018-09-08
22426,Mo Bamba,Sheck Wes,4879549,2018-09-07,2018-09-08
22427,Jocelyn Flores,XXXTENTACION,4471805,2018-09-07,2018-09-08
22428,All Girls Are The Same,Juice WRLD,4358261,2018-09-07,2018-09-08
22429,Promises,"Calvin Harris, Sam Smith",4314755,2018-09-07,2018-09-08
22430,BIG BANK,YG,4265772,2018-09-07,2018-09-08
22431,Lean Wit Me,Juice WRLD,4252745,2018-09-07,2018-09-08
22432,Psycho,Post Malone,4229267,2018-09-07,2018-09-08
22433,Be Alright,Dean Lewis,4148356,2018-09-07,2018-09-08
22434,Fuck Love,XXXTENTACION,4140284,2018-09-07,2018-09-08
22435,God's Plan,Drake,4069777,2018-09-07,2018-09-08
22436,Youngblood,5 Seconds of Summer,4019841,2018-09-07,2018-09-08
22437,Nice For What,Drake,3966994,2018-09-07,2018-09-08
22438,BEBE,6ix9ine,3958460,2018-09-07,2018-09-08
22439,Wasted,Juice WRLD,3899316,2018-09-07,2018-09-08
22440,YOSEMITE,Travis Scott,3864063,2018-09-07,2018-09-08
22441,changes,XXXTENTACION,3762196,2018-09-07,2018-09-08
22442,Taking A Walk,Trippie Redd,3688475,2018-09-07,2018-09-08
22443,Body,Loud Luxury,3602441,2018-09-07,2018-09-08
22444,Natural,Imagine Dragons,3568431,2018-09-07,2018-09-08
22445,WORKIN ME,Quavo,3566004,2018-09-07,2018-09-08
22446,rockstar,Post Malone,3539088,2018-09-07,2018-09-08
22447,Look Alive,BlocBoy JB,3370461,2018-09-07,2018-09-08
22448,No Tears Left To Cry,Ariana Grande,3295308,2018-09-07,2018-09-08
22449,Beautiful,Bazzi,3256493,2018-09-07,2018-09-08
22450,Jackie Chan,Tiësto,3245491,2018-09-07,2018-09-08
22451,I Fall Apart,Post Malone,3121937,2018-09-07,2018-09-08
22452,Drew Barrymore,Bryce Vine,3088650,2018-09-07,2018-09-08
22453,Praise The Lord (Da Shine),A$AP Rocky,3071112,2018-09-07,2018-09-08
22454,Happy Now,Zedd,2935807,2018-09-07,2018-09-08
22455,Everybody Dies In Their Nightmares,XXXTENTACION,2923915,2018-09-07,2018-09-08
22456,Hopeless Romantic,Wiz Khalifa,2832576,2018-09-07,2018-09-08
22457,Te Boté - Remix,Nio Garcia,2722414,2018-09-07,2018-09-08
22458,I'm Upset,Drake,2718184,2018-09-07,2018-09-08
22459,Love Lies,"Khalid, Normani",2714982,2018-09-07,2018-09-08
22460,High Hopes,Panic! At The Disco,2682634,2018-09-07,2018-09-08
22461,Noticed,Lil Mosey,2648118,2018-09-07,2018-09-08
22462,Mob Ties,Drake,2643168,2018-09-07,2018-09-08
22463,Ric Flair Drip (& Metro Boomin),Offset,2629877,2018-09-07,2018-09-08
22464,SWISH,Tyga,2615687,2018-09-07,2018-09-08
22465,Whenever,Kris Kross Amsterdam,2547061,2018-09-07,2018-09-08
22466,lovely,"Billie Eilish, Khalid",2543014,2018-09-07,2018-09-08
22467,XO TOUR Llif3,Lil Uzi Vert,2529153,2018-09-07,2018-09-08
22468,Thunderclouds,Sia,2526849,2018-09-07,2018-09-08
22469,Ball For Me,Post Malone,2504724,2018-09-07,2018-09-08
22470,Plug Walk,Rich The Kid,2495308,2018-09-07,2018-09-08
22471,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,2453146,2018-09-07,2018-09-08
22472,Hope,XXXTENTACION,2450422,2018-09-07,2018-09-08
22473,Leave Me Alone,Flipp Dinero,2429770,2018-09-07,2018-09-08
22474,BUTTERFLY EFFECT,Travis Scott,2404266,2018-09-07,2018-09-08
22475,the remedy for a broken heart (why am I so in love),XXXTENTACION,2387244,2018-09-07,2018-09-08
22476,Look At Me!,XXXTENTACION,2382128,2018-09-07,2018-09-08
22477,Magic In The Hamptons,Social House,2364425,2018-09-07,2018-09-08
